country,level1_id,level2_id,name,label
PHL,173,381,5704,Pinamitinan
BRA,10,136,3948,Pindobal
BRA,10,136,3937,Pindorama
BRA,10,205,4156,Pindoval
BRA,10,136,3911,Pinheiro
BRA,10,205,4192,Pinheiro
PHL,139,281,1797,Pinontingan (Pob.)
PHL,178,420,5257,Pinut-An
BRA,10,136,3928,Pio X
BRA,10,136,3912,Piquiateua
BRA,10,137,4361,Piquiateua
BRA,10,447,5780,Piracema
BRA,10,343,4113,Pirateua
BRA,10,347,4214,Pirateua
PHL,143,323,1842,Pisong
HND,20,120,566,Plan Grande
PHL,186,412,5171,Plaridel
PHL,178,418,5237,Pob. District I
PHL,178,418,5242,Pob. District II
PHL,142,298,4695,Poblacion
PHL,178,405,5091,Poblacion
PHL,186,406,5109,Poblacion
PHL,186,407,5121,Poblacion
PHL,178,404,5146,Poblacion
PHL,178,413,5183,Poblacion
PHL,178,420,5258,Poblacion
PHL,189,424,5338,Poblacion
PHL,145,437,5375,Poblacion
PHL,190,429,5423,Poblacion
PHL,143,280,1648,Poblacion
PHL,140,292,1716,Poblacion
PHL,147,315,1900,Poblacion
PHL,147,316,1933,Poblacion
PHL,147,313,1997,Poblacion
PHL,142,283,2148,Poblacion
PHL,142,320,2310,Poblacion
PHL,147,331,2369,Poblacion
PHL,145,332,2396,Poblacion
PHL,143,285,2592,Poblacion
PHL,145,333,2882,Poblacion
PHL,145,334,2896,Poblacion
PHL,145,336,2917,Poblacion
PHL,145,338,2941,Poblacion
PHL,150,339,2958,Poblacion
PHL,150,340,2960,Poblacion
PHL,189,428,5360,Poblacion (Carmen)
PHL,143,289,1688,Poblacion (Payabon)
PHL,147,312,2059,Poblacion (Payao)
PHL,147,317,2187,Poblacion (Talusan)
PHL,141,302,1692,Poblacion 1
PHL,189,422,5328,Poblacion 1
PHL,184,400,5686,Poblacion 1
PHL,189,426,5346,Poblacion 10
PHL,189,423,5539,Poblacion 11
PHL,189,423,5540,Poblacion 12
PHL,141,302,1693,Poblacion 2
PHL,184,400,4957,Poblacion 2
PHL,189,422,5329,Poblacion 2
PHL,184,400,4955,Poblacion 3
PHL,189,426,5347,Poblacion 3
PHL,184,400,4954,Poblacion 4
PHL,184,400,4956,Poblacion 5
PHL,184,400,4978,Poblacion 6
PHL,189,423,5541,Poblacion 7
PHL,189,426,5631,Poblacion 7
PHL,189,423,5542,Poblacion 8
PHL,189,426,5632,Poblacion 8
PHL,189,426,5348,Poblacion 9
PHL,184,395,4975,Poblacion I
PHL,190,430,5440,Poblacion I
PHL,190,432,5465,Poblacion I
PHL,141,306,1780,Poblacion I (Purok I)
PHL,184,395,4976,Poblacion II
PHL,190,430,5438,Poblacion II
PHL,190,432,5466,Poblacion II
PHL,141,306,1781,Poblacion II (Purok II)
PHL,141,306,1782,Poblacion III (Purok III)
PHL,141,306,1783,Poblacion IV (Purok IV)
PHL,145,440,5416,Poblacion Norte
PHL,143,323,1843,Poblacion North
PHL,143,323,1844,Poblacion South
PHL,141,306,1784,Poblacion V (Purok V)
PHL,172,374,4471,Poblacion Ward 1
PHL,172,374,4472,Poblacion Ward 10
PHL,172,374,4473,Poblacion Ward 11
PHL,172,374,4474,Poblacion Ward 12
PHL,172,374,4475,Poblacion Ward 2
PHL,172,374,4476,Poblacion Ward 3
PHL,172,374,4477,Poblacion Ward 4-A
PHL,172,374,4478,Poblacion Ward 5
PHL,172,374,4479,Poblacion Ward 6
PHL,172,374,4480,Poblacion Ward 7
PHL,172,374,4481,Poblacion Ward 9
PHL,145,335,2927,Poblacion(Centro)
BRA,10,137,4890,Poeirão
BRA,10,345,4236,Poeral
IDN,14,8,4400,Pohorua
IDN,109,176,5762,Poigar I
IDN,14,8,2815,Pola
PHL,148,282,2645,Poloan
BRA,10,137,4052,Pombal
MOZ,23,22,236,Pomene
PHL,178,404,5141,Pondol
PHL,178,416,5222,Pong-Oy
BRA,10,345,4285,Ponta Alegre
BRA,10,145,3970,Ponta Bom Jesus
BRA,10,139,4003,Ponta de Areia
BRA,10,136,4886,Ponta de Ramos
BRA,10,343,4121,Ponta do Urumajó
BRA,10,205,4195,Ponta Grande
BRA,10,205,4157,Ponta Grossa
BRA,10,343,4132,Pontinha
BRA,10,205,4163,Pontinha
BRA,10,139,4032,Pontinha do Bacuriteua
PHL,142,319,2158,Pooc
IDN,14,10,12,Popalia
PHL,172,376,4516,Port Kennedy
PHL,187,425,5609,Port Poyohon Poblacion
HND,18,165,2982,Port Royal
IDN,179,390,5008,Porto
BRA,10,345,4254,Porto Alegre
BRA,10,346,4337,Porto Alegre
BRA,10,139,4009,Porto de Mangueira
BRA,10,346,4342,Porto do Bugário
BRA,10,343,4142,Porto do Campo
BRA,10,450,5804,Porto Galpão
BRA,10,135,4088,Porto Grande
HND,19,115,514,Porvenir Centro
IDN,185,403,5055,Posi-posi Rao
IDN,109,179,4712,Posilagon
BRA,10,447,5781,Praia dos Pilões
BRA,10,344,4316,Prainha
BRA,10,145,3971,Pratiquara
BRA,10,136,3925,Prauajó
BRA,10,345,4249,Prauarí
PHL,178,413,5192,Pres. Quezon (Maugoc)
PHL,147,311,2104,Pres. Roxas
PHL,178,413,5177,President Roxas
PHL,143,300,2703,Proper
PHL,146,296,2720,Prosperidad
PHL,145,438,5389,Pu-Ao
PHL,145,293,1856,Pucio
IDN,14,7,163,Pudonggala
HND,17,112,5823,Pueblo Nuevo
HND,20,152,2344,Puerto Castilla
PHL,186,406,5096,Puerto Princesa
PHL,142,329,2309,Puertobello
IDN,16,13,233,Pulau Kelapa
IDN,14,14,51,Pulau Tambako
PHL,147,314,2011,Pulo Laum
PHL,147,314,2012,Pulo Mabao
PHL,147,330,2389,Pulog
PHL,190,436,5519,Pulot Shore (Pulot I)
IDN,109,174,4778,Pumpente
PHL,190,436,5517,Punang
PHL,146,296,2122,Punao
PHL,147,315,1897,Punawan
PHL,142,320,2582,Punay
PHL,142,283,2149,Punta
PHL,189,427,5355,Punta
PHL,141,304,2088,Punta (Pob.)
PHL,190,435,5505,Punta Baja
GTM,21,126,1170,Punta de Manabique
GTM,21,126,1180,Punta de Palma
HND,18,165,5715,Punta Gorda (JSG)
HND,20,121,575,Punta Piedra
IDN,14,8,4392,Pure
PHL,190,431,5464,Puring
PHL,189,423,5543,Puting Bato
IDN,14,14,52,Puu Waeya
IDN,14,6,4623,Puupi
IDN,14,5,1625,Puurau
IDN,14,7,2769,Puusiambu
BRA,10,205,4180,Quanaruquara
BRA,10,205,4168,Quatipuru-Mirim
BRA,10,205,4201,Quatro Bocas
PHL,186,412,5164,Quezon
PHL,141,287,5303,Quezon
PHL,149,297,1990,Quinapaguian
HND,20,120,571,Quinito
PHL,190,434,5500,Quinlogan
MOZ,25,20,1205,Quissanga
MOZ,25,441,5671,Quissimajulo
PHL,186,407,5124,"R. Ecleo, Sr."
PHL,190,430,5437,Rabor
IDN,14,8,4402,Raimuna
IDN,185,403,5062,Raja
PHL,187,425,5610,Rajah Soliman Poblacion
IDN,14,6,1641,Rambu-Rambu
PHL,190,429,5422,Ramon Magsaysay
PHL,190,430,5434,Ramos
IDN,14,6,613,Ranooha Raya
IDN,109,175,4791,Ranowangko Dua
PHL,190,435,5507,Ransang
BRA,10,447,5782,Recreio
BRA,10,345,5292,Recreio
BRA,10,136,3949,Recreio
BRA,10,346,4333,Recreio
BRA,10,345,4306,Reizão
BRA,10,346,4351,Remanso
IDN,109,175,4792,Rerer
IDN,109,175,4793,Rerer Satu
BRA,10,346,5001,Retiro
BRA,10,139,4010,Retiro
BRA,10,447,5783,Ribeira
BRA,10,205,4164,Rio Branco
HND,20,118,2777,Rio Coco
BRA,10,343,4140,Rio do Meio
HND,20,118,549,Rio Esteban
BRA,10,139,4040,Rio Grande
HND,20,152,2781,Rio Negro
PHL,190,431,5454,Rio Tuba
BRA,10,139,3986,Riozinho
PHL,147,309,1829,Riverside
PHL,139,281,1801,Rizal
PHL,141,305,2283,Rizal
PHL,189,426,5665,Rizal
PHL,177,387,4848,Rizal
PHL,184,399,4965,Rizal
PHL,146,296,2721,Rizal
PHL,141,308,2180,Rizal (Pob.)
PHL,184,397,4997,Rizal (Pob.)
BRA,10,136,3913,Rodoviário
PHL,184,397,4998,Rodriquez (Pob.)
PHL,189,428,5361,Rojales
IDN,14,4,118,Rombo
PHL,186,406,5099,Roxas
PHL,186,419,5248,Roxas
PHL,141,303,5313,Roxas
BRA,10,447,5784,Rua do Fiscal e os Portos do Salgadinho
IDN,179,390,5031,Rumah Sokat
IDN,14,6,137,Rumba-Rumba
IDN,14,6,1083,Rumbi-Rumbia
IDN,109,175,5750,Rumbia
IDN,104,150,2338,Runut
PHL,142,283,2728,Sab-a
PHL,143,290,2607,Sab-ahan
PHL,145,332,2399,Sabang
PHL,184,400,4936,Sabang
PHL,178,411,5155,Sabang
PHL,177,387,4856,Sabang Daguitan
PHL,145,337,2922,Sabang West
IDN,14,5,4639,Saburano
PHL,143,300,2704,Sac-sac
PHL,189,426,5349,Sacol
PHL,178,411,5157,Sagbok
PHL,184,398,4921,Sagongon
PHL,148,279,4371,Sagrada 
PHL,145,437,5378,Sagua
IDN,15,105,1124,Sakabu
HND,19,115,511,Salado Barra
PHL,145,332,2400,Salamento
PHL,190,430,5435,Salang
PHL,145,301,1734,Salde
IDN,179,390,5042,Saleman
BRA,10,205,4175,Salinas
PHL,178,404,5147,Salog
PHL,141,308,2181,Salog
PHL,190,432,5475,Salogon
PHL,172,374,4482,Salug
PHL,184,395,4894,Salvacion
PHL,178,418,5239,Salvacion
PHL,145,437,5380,Salvacion
PHL,141,304,2089,Salvacion
PHL,145,336,2918,Salvacion
PHL,187,425,5647,Salvacion
PHL,148,279,2754,Salvacion Poblacion
IDN,14,10,1084,Samabahari
PHL,190,432,5473,Samareñana
IDN,15,105,1129,Samate
BRA,10,345,4227,Samauma
BRA,10,137,4069,Samauma (praia)
BRA,10,139,3991,Samaumapara
HND,19,162,2786,Sambo Creek
IDN,185,403,5059,Saminyamau
IDN,14,15,4672,Sampuabalo
PHL,143,300,2705,San
PHL,189,428,5362,San Agustin
PHL,145,325,2050,San Andres
PHL,145,439,5402,San Angel
PHL,172,374,4483,San Antonio
PHL,148,279,2202,San Antonio
HND,20,120,2349,San Antonio
PHL,145,301,2664,San Antonio
PHL,145,334,2889,San Antonio
PHL,178,420,5266,San Antonio (Alangalang)
PHL,186,412,5158,San Antonio (Pob.)
PHL,141,286,1751,San Carlos
PHL,141,287,1766,San Fernando
PHL,145,439,5398,San Fernando
PHL,177,386,4873,San Francisco
PHL,145,437,5366,San Francisco
GTM,21,126,1172,San Francisco del Mar
PHL,145,333,2884,San Francisco Norte
PHL,139,281,2675,San Ignacio
PHL,187,425,5611,San Ignacio Poblacion
PHL,142,284,2079,San Isidro
PHL,142,322,2317,San Isidro
PHL,184,398,4987,San Isidro
PHL,178,414,5194,San Isidro
PHL,145,333,2885,San Isidro
PHL,143,290,2983,San Isidro
PHL,172,373,4441,San Isidro (Malabag)
PHL,148,279,2755,San Isidro (Pob.)
PHL,143,323,2681,San Jose
PHL,143,300,2690,San Jose
PHL,147,314,2003,San Jose
PHL,172,374,4484,San Jose
PHL,172,376,4517,San Jose
PHL,186,407,5120,San Jose
PHL,186,412,5166,San Jose
PHL,189,421,5321,San Jose
PHL,178,416,5215,San Jose (Pob.)
PHL,186,417,5233,San Jose (Pob.)
PHL,141,287,1767,San Jose (Pob.)
HND,20,121,578,San José de la Punta
GTM,21,125,1156,San Juan
PHL,146,296,2123,San Juan
PHL,141,307,2297,San Juan
PHL,142,284,2341,San Juan
PHL,172,374,4485,San Juan
PHL,186,417,5228,San Juan
PHL,190,429,5428,San Juan
PHL,186,415,5212,San Juan (Pob.)
HND,19,113,2791,San Juan Pueblo
PHL,145,301,2665,San Luis
HND,20,152,2782,San Martín
PHL,187,425,5648,San Mateo
PHL,141,302,1694,San Mateo
PHL,141,286,1752,San Miguel
PHL,172,372,4428,San Miguel
PHL,177,387,4851,San Miguel
PHL,141,303,5312,San Miguel
PHL,184,397,4999,San Nicolas
PHL,189,421,5526,San Pablo
PHL,178,404,5139,San Pablo Island
PHL,148,279,2756,San Pascual (Pob.)
PHL,172,374,4486,San Pedro
PHL,145,439,5394,San Pedro
PHL,140,291,1702,San Pedro
PHL,147,310,2215,San Pedro
PHL,178,404,5136,San Pedro Island
PHL,177,387,4850,San Rafael
PHL,178,420,5261,San Ramon
PHL,172,376,4518,San Roque
PHL,177,386,4876,San Roque
PHL,178,413,5182,San Roque
PHL,145,437,5381,San Roque
PHL,145,293,1857,San Roque
PHL,147,312,2063,San Roque
PHL,141,304,2216,San Roque
PHL,141,308,2284,San Roque
PHL,173,381,5690,San Roque
PHL,172,378,4549,San Roque (Bugay)
PHL,186,419,5249,San Roque (Pob.)
PHL,178,405,5084,San Vicente
PHL,178,416,5225,San Vicente
PHL,189,421,5322,San Vicente
PHL,189,422,5324,San Vicente
PHL,187,425,5649,San Vicente
PHL,148,282,1709,San Vicente
PHL,147,310,2205,San Vicente
PHL,186,419,5250,San Vicente (Pob.)
MOZ,25,20,1204,Sanculo
HND,18,163,2787,Sandy Bay
MOZ,25,445,5682,Sangage
PHL,139,281,2676,Sangat
PHL,189,426,5633,Sangay
PHL,189,423,5544,Sanghan
IDN,14,14,4630,Sangia Makmur
PHL,184,399,4927,Sangirin
HND,20,121,577,Sangre Laya
PHL,147,288,1809,Sanito
PHL,177,386,4866,Sant Niño
PHL,143,300,2706,Santa
PHL,139,281,2677,Santa Ana
HND,19,164,2790,Santa Ana
PHL,145,333,2888,Santa Ana
PHL,189,427,5356,Santa Ana
BRA,10,205,4193,Santa Catarina
BRA,10,135,4091,Santa Clara
BRA,10,205,4158,Santa Clara
PHL,148,282,2646,Santa Cruz
PHL,143,299,2743,Santa Cruz
PHL,147,309,1836,Santa Cruz
PHL,141,308,2285,Santa Cruz
PHL,141,306,2288,Santa Cruz
PHL,142,322,2319,Santa Cruz
PHL,172,378,4550,Santa Cruz
PHL,186,417,5230,Santa Cruz
PHL,186,415,5210,Santa Cruz (Pob.)
PHL,178,416,5219,Santa Cruz (Pob.)
PHL,141,307,2115,Santa Cruz (Pob.)
BRA,10,345,4271,Santa Cruz do Caripi
HND,18,165,2795,Santa Elena
HND,20,120,564,Santa Fe
PHL,141,306,2290,Santa Fe
PHL,177,386,4865,Santa Fe
PHL,141,286,1753,Santa Felomina
BRA,10,345,4282,Santa Helena
GTM,21,126,1176,Santa Isabel
PHL,177,386,4875,Santa Lucia
PHL,172,377,4526,Santa Margarita
BRA,10,205,4181,Santa Maria
MOZ,24,17,237,Santa Maria
PHL,147,314,2005,Santa Maria
PHL,147,331,2372,Santa Maria
BRA,10,145,3972,Santa Maria da Barreta
GTM,21,126,1179,Santa Maria del Mar
BRA,10,345,4270,Santa Maria do Caripi
BRA,10,345,4281,Santa Maria do Castelo
PHL,186,406,5094,Santa Monica
PHL,141,303,2132,Santa Paz
PHL,142,321,2714,Santa Rita
PHL,173,381,5701,Santa Rita
PHL,186,407,5112,Santa Rita
PHL,184,398,4915,Santa Rosa
BRA,10,137,4060,Santa Rosa
BRA,10,345,4250,Santa Rosa
BRA,10,448,5800,Santa Rosa
HND,20,160,2971,Santa Rosa Aguan Centro / La Planada
BRA,10,205,4202,Santa Tereza
BRA,10,135,4089,Santana
BRA,10,346,4843,Santana do Maú
PHL,142,329,2759,Santander
BRA,10,347,4217,Santarém Novo
PHL,142,322,2127,Santiago
PHL,186,415,5209,Santiago (Pob.)
IDN,14,9,189,Santigi
IDN,14,9,190,Santiri
BRA,10,345,4229,Santo Amaro
BRA,10,205,4176,Santo André
BRA,10,136,3942,Santo Antônio
BRA,10,347,4218,Santo Antônio
BRA,10,344,4311,Santo Antonio
BRA,10,448,5801,Santo Antônio do Urindeua
PHL,187,425,5650,Santo Niño
PHL,143,324,2135,Santo Nino
PHL,147,310,2214,Santo Niño
PHL,172,374,4487,Santo Nino
PHL,172,377,4527,Santo Nino
PHL,186,406,5101,Santo Niño
PHL,186,412,5167,Santo Niño
PHL,189,421,5323,Santo Niño
PHL,189,424,5339,Santo Niño
PHL,173,381,5703,Santo Nino (Pob. Dist. II)
PHL,178,416,5218,Santo Niño (Pob.)
PHL,189,424,5340,Santo Rosario
PHL,145,325,2051,Santo Rosario
PHL,145,333,2887,Santo Rosario
BRA,10,139,4017,São Benedito
BRA,10,345,4267,São Benedito
BRA,10,139,4004,São Bento
BRA,10,448,5802,São Bento
BRA,10,345,4234,São Cristovão
BRA,10,139,4029,São Domingos
BRA,10,135,4094,São Domingos
BRA,10,447,5785,São Domingos
BRA,10,135,4092,São Francisco
BRA,10,135,4087,São João da Ponta
BRA,10,345,4269,São João da Pontinha
BRA,10,145,3973,São João de Ramos
BRA,10,345,4277,São João do Seco
BRA,10,139,4005,São José
BRA,10,345,4272,São José do Caripi (km 23)
BRA,10,137,4048,São José do Piriá
BRA,10,344,5668,São Marcos
BRA,10,345,4303,São Matheus
BRA,10,345,4299,São Miguel
BRA,10,345,4278,São Miguel do Itaquerê
BRA,10,134,4389,São Pedro
BRA,10,345,4222,São Raimundo
BRA,10,345,4242,São Roberto
BRA,10,345,4294,São Sebastião
BRA,10,139,4007,São Tomé
BRA,10,345,4290,São Tomé
PHL,178,418,5244,Sap-Ang
PHL,190,431,5461,Sapa
IDN,109,176,4802,Sapa Barat
PHL,172,374,4488,Sapao
IDN,179,390,5005,Saparua
IDN,14,4,4961,Saraea
IDN,14,15,4659,Saragi
IDN,109,178,4822,Sarawet
PHL,190,432,5471,Saraza
BRA,10,137,4073,Sarnambi
PHL,190,431,5458,Sarong
PHL,178,420,5259,Saub
HND,18,111,605,Savannah Bight
IDN,14,7,164,Sawa
PHL,147,315,1910,Sawa
IDN,14,5,1632,Sawa Indah
IDN,179,390,5044,Sawai
IDN,109,175,4794,Sawangan
PHL,141,287,5304,Sayak
PHL,190,430,5433,Sebaring
PHL,142,329,2343,Secante
PHL,142,329,2760,Secante Bag-o
BRA,10,136,3921,Seco
FSM,105,153,2821,Section 1
FSM,105,154,2830,Section 1
FSM,105,155,2832,Section 1
FSM,105,156,2836,Section 1
FSM,105,157,2841,Section 1
FSM,105,158,2850,Section 1
FSM,105,153,2822,Section 2
FSM,105,154,2831,Section 2
FSM,105,155,2833,Section 2
FSM,105,156,2837,Section 2
FSM,105,157,2842,Section 2
FSM,105,158,2851,Section 2
FSM,105,153,2823,Section 3
FSM,105,154,2829,Section 3
FSM,105,155,2834,Section 3
FSM,105,156,2838,Section 3
FSM,105,157,2843,Section 3
FSM,105,158,2852,Section 3
FSM,105,153,2824,Section 4
FSM,105,155,2835,Section 4
FSM,105,156,2839,Section 4
FSM,105,157,2844,Section 4
FSM,105,158,2853,Section 4
FSM,105,153,2825,Section 5
FSM,105,156,2840,Section 5
FSM,105,157,2845,Section 5
FSM,105,158,2854,Section 5
FSM,105,153,2826,Section 6
FSM,105,157,2846,Section 6
FSM,105,158,2855,Section 6
FSM,105,153,2827,Section 7
FSM,105,157,2847,Section 7
FSM,105,158,2856,Section 7
FSM,105,153,2828,Section 8
FSM,105,157,2848,Section 8
FSM,105,157,2849,Section 9
BRA,10,344,4323,Sede de Magalhães Barata
PHL,172,378,4551,Seguinon
PHL,145,332,2393,Semirara
MOZ,76,103,954,Sengo
PHL,143,324,2136,Senora Ascion (Calo)
IDN,104,151,2335,Serandori
PHL,141,308,2182,Sering
PHL,186,406,5093,Sering
BRA,10,137,4074,Seringa
MOZ,25,18,1143,Serissa
BRA,10,139,4011,Serrania
BRA,10,205,4194,Sessenta
PHL,145,332,2394,Sibato
PHL,145,332,2403,Sibay
PHL,145,332,2407,Sibolo
PHL,147,318,2171,Sibuguey
PHL,187,425,5612,Sikatuna Poblacion
IDN,14,14,59,Sikeli
IDN,185,402,5053,Siko
IDN,179,390,5029,Sila
PHL,147,312,2058,Silal
PHL,184,400,4953,Silangan
PHL,184,395,4892,Silangang Calutan
PHL,184,395,4973,Sildora
HND,20,152,2975,Silin
PHL,147,311,2102,Silingan
PHL,187,425,5613,Silongan Poblacion
PHL,189,426,5634,Simbalan
PHL,147,309,1832,Simbol
BRA,10,136,3922,Simoa
MOZ,25,18,5274,Simuco
PHL,147,316,1940,Sinusayan
PHL,147,315,1898,Sioton
IDN,179,390,5015,Siri Sori Islam
IDN,179,390,5014,Siri Sori Serani
BRA,10,139,4041,Sítio Grande
PHL,143,300,2707,Sitio logpond Dungo-an
PHL,148,279,2757,Sogod
BRA,10,346,4341,Sol da Manhã
PHL,147,314,2008,Solar (Pob.)
PHL,148,282,2647,Solnopan
IDN,109,172,4732,Solo
IDN,15,105,1122,Solol
PHL,141,308,2183,Songkoy
PHL,142,322,2128,Sonog
PHL,189,423,5545,Soriano
BRA,10,346,4334,Sossego
PHL,142,322,2129,Southern Poblacion
PHL,142,329,2325,Southern Poblacion
IDN,14,10,13,Sowa
IDN,109,173,4753,Sowaeng
PHL,190,434,5498,Sowangan
PHL,147,331,5317,Sto. Nino
PHL,178,416,5213,Sua
BRA,10,345,4284,Sua – Sua
PHL,143,300,1946,Suba
PHL,141,308,2184,Sudlon
PHL,178,418,5243,Sudmon
IDN,14,15,4668,Suka Maju
PHL,172,374,4489,Sulangan
PHL,142,326,1682,Sulangan
PHL,142,326,1683,Sulangan
PHL,172,374,4490,Suluan
PHL,190,431,5460,Sumbiling
PHL,187,425,5614,Sumile
PHL,187,425,5615,Sumilihon
PHL,143,300,1947,Sundo-An
PHL,172,376,4519,Sung-An
PHL,177,387,4853,Sungi
PHL,147,311,2107,Surabay
PHL,144,295,1890,Surville (Pob.)
PHL,141,305,2161,T. Arlan (Pob.)
PHL,148,282,2648,Tabgon
PHL,139,281,2678,Tabi
PHL,148,282,2649,Tabiguian
PHL,145,293,1858,Taboc
PHL,148,282,2650,Tabog
PHL,190,434,5497,Tabon
PHL,190,431,5463,Tabud
PHL,178,413,5172,Tabugon
PHL,190,435,5511,Taburi
PHL,147,316,1936,Tackling
PHL,172,378,4552,Tacla-On
PHL,190,433,5486,Tacras
BRA,10,139,4042,Tacuandeua
PHL,142,283,2150,Tacup
PHL,186,406,5097,Tag-Abaca
PHL,140,292,1717,Tag-Anongan
PHL,187,425,5616,Tagabaca
PHL,143,289,2618,Tagaytay
PHL,144,295,1891,Tagbac
PHL,172,378,4553,Tagbacan
PHL,189,428,5363,Tagcatong
PHL,184,400,4951,Tagkawa
PHL,147,310,2211,Taglibas
PHL,189,422,5530,Tagmamarkay
PHL,190,431,5449,Tagnato
PHL,190,431,5459,Tagolango
PHL,190,429,5427,Tagpait
PHL,189,422,5330,Tagpangahoy
PHL,143,290,2608,Tagpo
PHL,187,425,5617,Taguibo
PHL,184,397,5000,Taguin
PHL,147,315,1908,Taguisian
PHL,172,375,4504,Taguite
PHL,178,405,5090,Tagup-On
PHL,190,434,5499,Tagusao
PHL,178,404,5150,Tahusan
IDN,14,7,159,Taipa
IDN,14,10,3,Taipabu
BRA,10,139,3988,Taíra
IDN,14,14,53,Tajuncu
IDN,14,15,4653,Takimpo
IDN,14,3,106,Talaga Besar
IDN,14,3,107,Talaga I
IDN,14,3,108,Talaga II
PHL,147,330,2386,Talairan
PHL,147,330,2385,Talamimi
PHL,144,294,1870,Talaotao
PHL,147,331,2357,Talaptap
PHL,143,323,2682,Talayong
IDN,109,173,4760,Taleko Batusaiki
IDN,104,150,2336,Talibura
PHL,187,425,5618,Taligaman
IDN,185,402,5049,Talimau
PHL,178,404,5143,Talisay
PHL,189,427,5357,Talisay
PHL,142,319,2738,Talisay
PHL,141,307,2116,Talisay (Pob.)
PHL,145,437,5370,Talisayan
IDN,109,178,4813,Talise
PHL,189,426,5635,Talo-ao
PHL,143,290,1676,Talungon
PHL,143,299,2197,Tamao
BRA,10,346,5289,Tamaruteua
BRA,10,346,4368,Tamataquara
BRA,10,139,4329,Tamatateua
PHL,141,303,5309,Tambacan
PHL,148,279,2203,Tamban
PHL,147,314,2009,Tambanan
PHL,148,279,4390,Tambang
IDN,14,6,141,Tambeanga
PHL,143,280,2584,Tambojangin
IDN,14,6,1097,Tambolosu
PHL,142,283,2151,Tambongon
PHL,143,299,2744,Tambulan
IDN,109,178,4814,Tambun
PHL,143,290,2609,Tamisu
PHL,147,331,2378,Tampalan
IDN,14,10,10,Tampara
PHL,143,324,2137,Tampi
PHL,143,285,1654,Tampocon 1
PHL,143,285,1655,Tampocon 2
IDN,14,8,172,Tampunabale
IDN,109,176,5760,Tanamon
IDN,109,176,5761,Tanamon Utara
PHL,187,425,5619,Tandang Sora Poblacion
PHL,143,280,1649,Tandayag
PHL,147,331,2376,Tandiong Muslim
PHL,147,315,1896,Tandu-Comot (Katipunan)
PHL,144,295,1892,Tangal
PHL,141,305,2162,Tangbo
PHL,143,290,1677,Tangculogan
IDN,14,5,1626,Tangkombuno
IDN,14,9,4691,Tangkumaho
IDN,14,8,177,Tanjung
IDN,14,7,2763,Tanjung Bunga
IDN,14,7,165,Tanjung Laimeo
IDN,14,9,4682,Tanjung Pinang
IDN,109,172,4740,Tanjungsidupa
PHL,189,424,5548,Taod-oy
BRA,10,343,4115,Tapera
BRA,10,139,4012,Taperaçu-Campo/Acarpará
BRA,10,139,4033,Taperaçu-Porto
BRA,10,137,4056,Taperebateua
BRA,10,449,5815,Taperinha
PHL,140,291,1703,Tapi
PHL,143,324,2952,Tapon Norte
BRA,10,139,4013,Tapreval
IDN,14,5,1633,Tapumbatu
IDN,14,7,1103,Tapunggaya
PHL,190,431,5457,Taratak
PHL,190,433,5820,Taritien
PHL,149,297,1991,Tarum
PHL,190,431,5453,Tarusan
IDN,14,9,191,Tasipi
IDN,109,177,4804,Tatengesan
BRA,10,205,4159,Tatu
BRA,10,345,4228,Tatuteua
PHL,141,306,1785,Tawin-Tawin
IDN,179,389,4839,Tawiri
PHL,148,282,2651,Tawog (Pob.)
PHL,172,374,4491,Taytay
PHL,147,313,2000,Taytay Manubo
IDN,14,14,4632,Tedubara
IDN,14,10,2811,Teemoane
PHL,142,321,2099,Teguis
IDN,14,5,4646,Tekonea
HND,19,117,518,Tela Centro
IDN,109,175,5751,Temboan
PHL,147,288,1810,Tenan
IDN,14,5,129,Tepolawa
IDN,14,14,4634,Terapung
PHL,190,433,5481,Teresa
IDN,14,186,2908,Tetebawo
PHL,147,288,1811,Tiayon
PHL,177,386,4874,Tib-O
MOZ,25,444,5710,Tibane
PHL,142,326,4376,Ticad
IDN,14,9,192,Tiga
PHL,147,316,1937,Tigabon
PHL,140,292,1718,Tigao
PHL,141,303,2133,Tigasao
PHL,147,310,2208,Tigbanuang
PHL,186,407,5125,Tigbao
PHL,147,310,2213,Tigbucay
PHL,139,281,2679,Tigkiw
PHL,190,429,5420,Tigman
PHL,143,285,1656,Tiguib
BRA,10,343,4118,Tijoca
IDN,185,403,5063,Tiley
IDN,185,403,5064,Tiley Pantai
PHL,144,295,1893,Tilik
PHL,178,416,5226,Timba
PHL,178,420,5254,Timba
PHL,147,331,2361,Timbang-Timbang
IDN,14,10,2567,Timu
PHL,147,309,1833,Timuay Danda (Mangahas)
PHL,173,381,5695,Tinabanan
PHL,190,433,5479,Tinagong Dagat
PHL,143,289,1689,Tinaogan
PHL,145,325,2052,Tingib
PHL,145,293,1859,Tinigbas
PHL,189,422,5531,Tinigbasan
PHL,187,425,5620,Tiniwisan
PHL,145,332,2391,Tinogboc
IDN,179,390,5006,Tiouw
IDN,14,6,4624,Tiraosu
PHL,139,281,1798,Tiris
IDN,179,390,5025,Titawaai
PHL,142,283,2729,To-ong
PHL,148,282,2652,Toboan
IDN,14,15,2798,Todanga
IDN,109,171,4726,Togid
BRA,10,137,4063,Toledo
IDN,14,14,54,Toli-Toli
PHL,189,423,5336,Tolosa
